City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Westport,US,2022-03-13 21:52:21,41.1415,-73.3579,35.15,45,98,13.0
297,Alofi,NU,2022-03-13 21:52:21,-19.0595,-169.9187,84.09,74,11,6.91
298,Ribeira Grande,PT,2022-03-13 21:52:22,38.5167,-28.7,54.0,66,20,4.61
299,Teya,RU,2022-03-13 21:52:22,60.3778,92.6267,-23.87,100,83,1.28
300,Petro-Slavyanka,RU,2022-03-13 21:52:22,59.8022,30.5069,28.98,91,98,6.71
301,Kedrovyy,RU,2022-03-13 21:52:23,56.1667,91.8167,-15.14,99,68,4.36
302,Paciran,ID,2022-03-13 21:52:23,-6.8767,112.3761,78.15,88,98,5.03
303,Puerto Baquerizo Moreno,EC,2022-03-13 21:52:24,-0.9,-89.6,80.06,71,26,0.83
304,Pensacola,US,2022-03-13 21:48:58,30.4213,-87.2169,61.54,40,0,9.22
305,Dinghai,CN,2022-03-13 21:52:24,26.2847,119.7936,61.72,93,99,2.55
306,Portland,US,2022-03-13 21:52:14,45.5234,-122.6762,53.42,88,100,14.97
307,Dagda,LV,2022-03-13 21:52:25,56.0951,27.5372,29.07,90,40,5.28
308,Erdenet,MN,2022-03-13 21:52:25,49.0333,104.0833,13.28,88,100,4.81
309,Thinadhoo,MV,2022-03-13 21:52:25,0.5333,72.9333,82.85,68,98,3.44
310,Ilulissat,GL,2022-03-13 21:52:26,69.2167,-51.1,-6.27,96,100,4.25
311,Cooma,AU,2022-03-13 21:52:26,-36.2333,149.1333,51.57,100,100,5.75
312,Townsville,AU,2022-03-13 21:52:26,-19.25,146.8,76.08,78,75,6.91
313,Belaya Gora,RU,2022-03-13 21:52:27,68.5333,146.4167,-6.56,98,100,0.83
314,Kungurtug,RU,2022-03-13 21:53:09,50.5994,97.5228,9.91,97,98,3.13
315,Saskylakh,RU,2022-03-13 21:53:09,71.9167,114.0833,-13.95,98,99,4.03
316,Ilebo,CD,2022-03-13 21:53:10,-4.3167,20.5833,68.72,98,86,1.72
317,Progreso,MX,2022-03-13 21:53:10,21.2833,-89.6667,75.11,62,92,16.04
318,Maniitsoq,GL,2022-03-13 21:54:11,65.4167,-52.9,0.28,89,100,14.74
319,Agirish,RU,2022-03-13 21:54:11,61.9247,63.0231,6.58,95,99,6.67
320,Rantepao,ID,2022-03-13 21:54:11,-2.9701,119.8978,65.44,88,56,3.02
321,Rabaul,PG,2022-03-13 21:54:12,-4.1967,152.1721,80.17,74,100,3.78
322,Honiara,SB,2022-03-13 21:54:12,-9.4333,159.95,82.9,73,71,2.48
323,Port Hardy,CA,2022-03-13 21:54:12,50.6996,-127.4199,48.38,76,100,12.66
324,Kumba,CM,2022-03-13 21:54:13,4.6363,9.4469,76.68,79,100,1.05
325,Praia Da Vitoria,PT,2022-03-13 21:52:56,38.7333,-27.0667,55.65,71,20,14.12
326,Bongandanga,CD,2022-03-13 21:54:13,1.5,21.05,72.25,85,99,3.09
327,Coihaique,CL,2022-03-13 21:50:35,-45.5752,-72.0662,59.61,55,40,8.05
328,Anantapur,IN,2022-03-13 21:54:14,14.6833,77.6,77.74,41,1,3.49
329,Saiha,IN,2022-03-13 21:52:07,22.4833,92.9667,63.34,39,57,3.71
330,Iglesias,IT,2022-03-13 21:54:14,39.3114,8.535,53.78,94,100,4.99
331,Flinders,AU,2022-03-13 21:54:14,-34.5833,150.8552,67.05,93,14,4.0
332,Terrace Bay,CA,2022-03-13 21:54:15,48.7834,-87.1,22.73,80,98,10.8
333,Honningsvag,NO,2022-03-13 21:54:15,70.9821,25.9704,37.72,80,52,14.81
334,Artyom,AZ,2022-03-13 21:54:15,40.4723,50.333,39.34,71,100,22.75
335,Salinas,US,2022-03-13 21:52:02,36.6777,-121.6555,68.56,55,0,5.75
336,Nurota,UZ,2022-03-13 21:55:19,40.5614,65.6886,51.35,65,99,5.01
337,Nuuk,GL,2022-03-13 21:55:20,64.1835,-51.7216,1.85,83,100,16.08
338,Kudahuvadhoo,MV,2022-03-13 21:55:20,2.6708,72.8944,82.74,68,53,5.37
339,Te Anau,NZ,2022-03-13 21:55:20,-45.4167,167.7167,61.95,62,66,0.83
340,Aksarka,RU,2022-03-13 21:55:21,66.5606,67.7975,-3.19,100,99,5.68
341,Marawi,PH,2022-03-13 21:55:21,7.9986,124.2928,68.86,94,85,3.06
342,Navrongo,GH,2022-03-13 21:55:22,10.8956,-1.0921,90.81,26,95,4.94
343,Neryungri,RU,2022-03-13 21:55:22,56.6709,124.6491,-20.07,99,72,2.8
344,Letlhakane,BW,2022-03-13 21:55:22,-21.4167,25.5833,75.9,38,21,6.98
345,Kushima,JP,2022-03-13 21:55:23,31.4583,131.2333,59.95,92,2,3.71
346,Rae Bareli,IN,2022-03-13 21:55:23,26.2167,81.2333,68.52,33,0,2.71
347,Ancona,IT,2022-03-13 21:55:23,43.55,13.1667,41.67,67,0,5.75
348,Merauke,ID,2022-03-13 21:55:24,-8.4667,140.3333,79.05,90,79,9.75
349,Antsohihy,MG,2022-03-13 21:55:24,-14.8796,47.9875,71.85,91,100,3.4
350,Assiniboia,CA,2022-03-13 21:55:25,49.6334,-105.9845,26.42,80,100,11.5
351,Annonay,FR,2022-03-13 21:55:25,45.2397,4.6708,42.82,97,100,3.76
352,Georgetown,MY,2022-03-13 21:55:25,5.4112,100.3354,80.53,98,20,5.75
353,Janauba,BR,2022-03-13 21:55:26,-15.8025,-43.3089,77.49,60,77,4.97
354,Yashkul,RU,2022-03-13 21:55:26,46.1711,45.3435,26.31,64,26,5.06
355,Khuzhir,RU,2022-03-13 21:55:26,53.1939,107.3397,-1.64,86,12,4.09
356,Namibe,AO,2022-03-13 21:55:27,-15.1961,12.1522,73.15,73,100,6.08
357,Touros,BR,2022-03-13 21:55:27,-5.1989,-35.4608,79.88,77,75,7.99
358,High Prairie,CA,2022-03-13 21:55:27,55.4334,-116.4858,13.35,80,100,6.62
359,Vila Franca Do Campo,PT,2022-03-13 21:55:28,37.7167,-25.4333,56.19,63,92,16.13
360,Koubia,GN,2022-03-13 21:55:28,11.5833,-11.9,79.52,20,97,3.58
361,Alekseyevka,RU,2022-03-13 21:55:28,50.6309,38.6903,4.48,99,88,4.38
362,Sulangan,PH,2022-03-13 21:55:29,11.1373,123.7228,80.91,82,69,7.92
363,Longyan,CN,2022-03-13 21:56:29,25.1072,117.0225,65.75,83,52,1.25
364,Kodiak,US,2022-03-13 21:56:30,57.79,-152.4072,40.51,75,100,16.11
365,Komsomolskiy,UZ,2022-03-13 21:56:30,40.4272,71.7189,52.52,87,100,4.61
366,Haifa,IL,2022-03-13 21:52:55,32.8156,34.9892,49.17,57,83,3.0
367,Curitibanos,BR,2022-03-13 21:56:30,-27.2828,-50.5844,60.04,99,100,3.44
368,Luau,AO,2022-03-13 21:56:31,-10.7073,22.2247,61.23,98,100,2.77
369,Kununurra,AU,2022-03-13 21:56:31,-15.7667,128.7333,73.38,88,86,3.44
370,Constantine,DZ,2022-03-13 21:54:52,36.365,6.6147,54.81,76,75,1.14
371,San Patricio,US,2022-03-13 21:56:32,28.017,-97.5169,68.07,61,57,13.47
372,Alyangula,AU,2022-03-13 21:56:32,-13.8483,136.4192,80.47,94,75,3.44
373,Camacha,PT,2022-03-13 21:56:32,33.0833,-16.3333,58.42,63,40,20.71
374,Geraldton,AU,2022-03-13 21:56:33,-28.7667,114.6,61.21,88,7,10.36
375,Ambilobe,MG,2022-03-13 21:56:33,-13.2,49.05,73.96,95,100,1.03
376,Awjilah,LY,2022-03-13 21:55:42,29.1081,21.2869,56.52,43,1,9.42
377,Viedma,AR,2022-03-13 21:56:33,-40.8135,-62.9967,80.6,26,35,14.81
378,Port Hedland,AU,2022-03-13 21:56:34,-20.3167,118.5667,80.65,89,0,5.75
379,Maracaibo,VE,2022-03-13 21:54:56,10.6317,-71.6406,84.49,61,100,14.58
380,Fort Pierce,US,2022-03-13 21:53:20,27.4467,-80.3256,70.05,62,96,15.01
381,Makat,KZ,2022-03-13 21:56:34,47.6469,53.3463,24.69,63,33,8.72
382,Myitkyina,MM,2022-03-13 21:56:35,25.3833,97.4,67.35,40,63,2.8
383,Garowe,SO,2022-03-13 21:56:35,8.4054,48.4845,69.85,70,74,9.04
384,Zeya,RU,2022-03-13 21:52:39,53.75,127.2667,-1.16,98,24,2.75
385,Moron,AR,2022-03-13 21:56:36,-34.6534,-58.6198,75.09,57,0,4.29
386,Ixtapa,MX,2022-03-13 21:56:36,20.7,-105.2,84.0,41,2,7.58
387,Aswan,EG,2022-03-13 21:56:37,24.0934,32.907,58.93,30,0,17.05
388,Khani,GE,2022-03-13 21:56:37,41.9563,42.9566,26.17,81,94,1.59
389,Rockingham,US,2022-03-13 21:56:37,42.9668,-71.0995,35.65,40,100,3.0
390,Aykhal,RU,2022-03-13 21:56:38,66.0,111.5,-23.62,100,68,3.76
391,Hualmay,PE,2022-03-13 21:56:38,-11.0964,-77.6139,74.59,74,100,8.59
392,Abu Samrah,SY,2022-03-13 21:56:38,35.3029,37.1841,35.26,94,65,8.05
393,Guerrero Negro,MX,2022-03-13 21:56:39,27.9769,-114.0611,67.75,50,1,17.49
394,Taltal,CL,2022-03-13 21:56:39,-25.4,-70.4833,68.47,75,24,6.31
395,Angren,UZ,2022-03-13 21:56:39,41.0167,70.1436,50.65,88,100,0.76
396,Mega,ET,2022-03-13 21:56:40,4.05,38.3,67.64,44,92,10.96
397,Vao,NC,2022-03-13 21:56:40,-22.6667,167.4833,79.41,79,26,16.2
398,Bukachacha,RU,2022-03-13 21:56:40,52.9833,116.9167,7.45,99,100,0.89
399,Nanuque,BR,2022-03-13 21:56:41,-17.8392,-40.3539,77.97,74,72,9.86
400,Massakory,TD,2022-03-13 21:56:41,12.996,15.7293,82.67,13,92,15.55
401,Amahai,ID,2022-03-13 21:56:41,-3.3333,128.9167,79.45,85,100,3.42
402,Aldergrove,CA,2022-03-13 21:56:42,49.058,-122.4709,56.3,65,75,4.61
403,Zhangjiakou,CN,2022-03-13 21:56:42,40.81,114.8794,40.84,45,0,13.98
404,Harper,LR,2022-03-13 21:56:42,4.375,-7.7169,79.99,85,77,7.25
405,Iquitos,PE,2022-03-13 21:56:43,-3.7481,-73.2472,86.04,70,40,5.75
406,Marzuq,YE,2022-03-13 21:56:43,14.4,46.4667,62.1,59,15,5.28
407,Zambezi,ZM,2022-03-13 21:56:43,-13.5432,23.1047,65.17,91,100,5.3
408,Acapulco,MX,2022-03-13 21:52:59,16.8634,-99.8901,83.73,57,2,11.3
409,Pizarro,CO,2022-03-13 21:56:44,4.9533,-77.366,81.5,75,41,6.82
410,Dhidhdhoo,MV,2022-03-13 21:57:45,6.8833,73.1,81.63,73,92,4.41
411,Ntungamo,UG,2022-03-13 21:57:45,-0.8833,29.65,64.89,84,99,3.87
412,Itoman,JP,2022-03-13 21:57:45,26.1247,127.6694,66.22,94,40,2.3
413,Lagoa,PT,2022-03-13 21:57:46,39.05,-27.9833,55.29,59,86,13.02
414,The Valley,AI,2022-03-13 21:57:46,18.217,-63.0578,80.74,69,20,17.27
415,Tazmalt,DZ,2022-03-13 21:57:46,36.3868,4.3989,55.29,87,100,4.09
416,Le Port,RE,2022-03-13 21:57:47,-20.9373,55.2919,79.25,70,99,8.3
417,Ulaangom,MN,2022-03-13 21:57:47,49.9811,92.0667,5.97,92,82,4.43
418,Porto Nacional,BR,2022-03-13 21:57:47,-10.7081,-48.4172,89.6,84,50,0.56
419,North Platte,US,2022-03-13 21:57:48,41.1239,-100.7654,67.12,1,5,5.99
420,Los Llanos De Aridane,ES,2022-03-13 21:57:48,28.6585,-17.9182,62.35,78,40,3.44
421,Salinopolis,BR,2022-03-13 21:57:48,-0.6136,-47.3561,77.5,89,100,8.93
422,Narsaq,GL,2022-03-13 21:57:49,60.9167,-46.05,29.43,57,100,30.65
423,Nouadhibou,MR,2022-03-13 21:57:49,20.931,-17.0347,64.38,72,55,21.85
424,Smithers,CA,2022-03-13 21:57:49,54.7804,-127.1743,43.12,45,20,0.0
425,Zhigansk,RU,2022-03-13 21:57:50,66.7697,123.3711,-19.79,98,99,12.21
426,Tagusao,PH,2022-03-13 21:57:50,9.1924,117.8141,79.02,81,48,2.89
427,Gornopravdinsk,RU,2022-03-13 21:57:50,60.05,69.9,-7.08,100,100,3.83
428,Viransehir,TR,2022-03-13 21:57:51,37.2353,39.7631,36.05,97,100,7.38
429,Yarada,IN,2022-03-13 21:57:51,17.65,83.2667,78.37,52,99,3.65
430,Emirdag,TR,2022-03-13 21:57:51,39.0197,31.15,17.2,82,41,2.64
431,Cuamba,MZ,2022-03-13 21:57:52,-14.8031,36.5372,68.63,99,100,2.68
432,George,ZA,2022-03-13 21:57:52,-33.963,22.4617,56.75,94,100,11.5
433,Avera,US,2022-03-13 21:57:52,33.194,-82.5271,57.38,24,0,5.1
434,Gambela,ET,2022-03-13 21:57:53,8.25,34.5833,82.31,50,62,5.1
435,Chulman,RU,2022-03-13 21:57:53,56.8479,124.9104,-21.55,100,100,1.23
436,Puerto Carreno,CO,2022-03-13 21:57:53,6.189,-67.4859,91.38,49,40,6.91
437,Nhulunbuy,AU,2022-03-13 21:57:54,-12.2333,136.7667,75.81,94,100,3.44
438,Chiang Klang,TH,2022-03-13 21:57:54,19.2938,100.8617,77.92,67,68,1.3
439,Lugovoy,KZ,2022-03-13 21:57:55,42.9472,72.7644,45.5,79,97,3.15
440,Laguna,US,2022-03-13 21:57:55,38.421,-121.4238,67.95,38,0,4.61
441,Maridi,SS,2022-03-13 21:57:55,4.9158,29.4742,75.13,59,99,4.43
442,Pergamino,AR,2022-03-13 21:57:56,-33.89,-60.5736,76.17,47,0,6.2
443,Pryyutivka,UA,2022-03-13 21:57:56,48.7209,33.0708,29.17,81,87,1.79
444,Mount Pleasant,US,2022-03-13 21:57:56,32.7941,-79.8626,55.18,41,0,6.91
445,Vostok,RU,2022-03-13 21:57:57,46.4856,135.8833,16.65,98,98,1.34
446,Lamu,KE,2022-03-13 21:57:57,-2.2717,40.902,77.11,84,100,10.49
447,Mukhen,RU,2022-03-13 21:57:57,48.1,136.1,14.0,97,89,1.16
448,Bandar-E Lengeh,IR,2022-03-13 21:57:58,26.5579,54.8807,80.71,26,0,4.61
449,Mackay,AU,2022-03-13 21:57:57,-21.15,149.2,80.69,83,75,11.5
450,Port-Gentil,GA,2022-03-13 21:57:58,-0.7193,8.7815,82.22,76,100,10.22
451,Ongandjera,NA,2022-03-13 21:57:58,-17.8833,15.0667,67.78,88,100,6.6
452,Manuk Mangkaw,PH,2022-03-13 21:57:59,4.8,119.85,82.49,75,43,5.26
453,Trelew,AR,2022-03-13 21:57:59,-43.249,-65.3051,73.67,18,0,23.02
454,Esperantinopolis,BR,2022-03-13 21:58:00,-4.8667,-44.7083,75.29,94,39,1.66
455,Puerto Cabezas,NI,2022-03-13 21:58:00,14.0351,-83.3888,85.96,74,75,13.8
456,Mapiripan,CO,2022-03-13 21:58:00,2.8892,-72.1256,78.49,85,97,5.48
457,Egvekinot,RU,2022-03-13 21:58:01,66.3167,-179.1667,11.05,58,0,3.02
458,Yeppoon,AU,2022-03-13 21:59:01,-23.1333,150.7333,71.38,79,97,15.55
459,Marathon,US,2022-03-13 21:59:01,44.9,-89.7668,42.04,60,40,16.11
460,Murdochville,CA,2022-03-13 21:59:02,48.9583,-65.5006,13.08,85,99,18.45
461,Bulungu,CD,2022-03-13 21:59:02,-4.55,18.6,70.12,95,98,0.2
462,Broken Hill,AU,2022-03-13 21:59:02,-31.95,141.4333,74.91,57,75,4.61
463,Visby,SE,2022-03-13 21:59:03,57.6409,18.296,26.82,80,7,4.61
464,El Cope,PA,2022-03-13 21:59:03,8.6167,-80.6,76.39,63,69,11.61
465,Hadsten,DK,2022-03-13 21:59:03,56.3282,10.0493,40.82,61,44,13.35
466,Colesberg,ZA,2022-03-13 21:59:04,-30.72,25.0972,59.65,78,94,7.07
467,Altamont,US,2022-03-13 21:59:04,42.2068,-121.7372,46.76,62,98,5.99
468,Antofagasta,CL,2022-03-13 21:59:04,-23.65,-70.4,67.28,78,28,7.58
469,Ulkan,RU,2022-03-13 21:59:05,57.243,107.3223,-22.49,100,95,2.26
470,Homer,US,2022-03-13 21:58:34,59.6425,-151.5483,34.77,70,100,21.0
471,Aranos,NA,2022-03-13 21:59:05,-24.1333,19.1167,68.02,78,100,13.0
472,Kiama,AU,2022-03-13 21:59:06,-34.6833,150.8667,72.0,90,17,2.98
473,Sungairaya,ID,2022-03-13 21:59:06,0.7,108.9,77.31,75,95,1.34
474,Lompoc,US,2022-03-13 21:59:06,34.6391,-120.4579,78.01,74,42,11.99
475,Chabahar,IR,2022-03-13 21:59:07,25.2919,60.643,76.6,65,2,3.74
476,Seoul,KR,2022-03-13 21:55:40,37.5683,126.9778,49.39,93,75,4.61
477,Sorland,NO,2022-03-13 21:59:07,67.667,12.6934,41.83,78,69,10.47
478,Anloga,GH,2022-03-13 21:59:07,5.7947,0.8973,82.44,81,16,11.63
479,Tezu,IN,2022-03-13 21:59:08,27.9167,96.1667,69.76,26,0,4.97
480,Letka,RU,2022-03-13 21:59:08,59.6011,49.4232,18.97,97,100,2.75
481,Severka,RU,2022-03-13 21:59:08,56.8688,60.3015,-6.36,100,66,2.82
482,Bignona,SN,2022-03-13 21:59:09,12.8103,-16.2264,78.84,52,40,7.09
483,Coquimbo,CL,2022-03-13 21:55:28,-29.9533,-71.3436,65.93,72,20,11.5
484,Bilibino,RU,2022-03-13 21:59:10,68.0546,166.4372,-8.43,92,96,2.3
485,La Rioja,ES,2022-03-13 21:59:10,42.25,-2.5,38.98,56,100,5.7
486,Huinan,CN,2022-03-13 21:59:10,42.6225,126.2614,32.29,91,100,4.05
487,Margate,GB,2022-03-13 21:59:11,51.3813,1.3862,47.3,90,100,1.01
488,Tarko-Sale,RU,2022-03-13 21:59:11,64.9225,77.785,-7.06,99,47,7.11
489,Labuhan,ID,2022-03-13 21:59:11,-6.8844,112.2051,77.65,89,100,5.68
490,Whitehorse,CA,2022-03-13 21:59:12,60.7161,-135.0538,9.1,66,100,6.91
491,Bayanday,RU,2022-03-13 21:59:12,53.0661,105.5139,-15.56,100,80,4.79
492,Miri,MY,2022-03-13 21:59:12,4.4148,114.0089,73.54,100,40,2.3
493,Sirari,TZ,2022-03-13 21:59:13,-1.2333,34.4333,63.93,66,91,6.85
494,Kieta,PG,2022-03-13 21:56:49,-6.2167,155.6333,82.08,68,13,2.35
495,Kargasok,RU,2022-03-13 21:59:13,59.0556,80.8572,-18.15,100,97,0.51
496,Nalut,LY,2022-03-13 21:59:14,30.3333,10.85,59.09,22,33,9.17
497,Kurtamysh,RU,2022-03-13 21:59:14,54.9103,64.4319,8.04,97,100,3.94
498,Qasigiannguit,GL,2022-03-13 21:59:14,68.8193,-51.1922,-4.65,95,100,3.44
499,Beira,MZ,2022-03-13 21:59:15,-19.8436,34.8389,78.89,88,40,2.3
500,College,US,2022-03-13 21:57:46,64.8569,-147.8028,14.2,33,0,5.75
501,Lamont,US,2022-03-13 21:59:15,35.2597,-118.9143,69.01,43,10,13.51
502,Svetlyy,RU,2022-03-13 21:59:16,54.675,20.1347,33.96,78,3,7.96
503,Arti,RU,2022-03-13 21:59:16,56.4234,58.5328,5.09,98,100,3.09
504,Gilgit,PK,2022-03-13 21:59:16,35.9221,74.3087,48.51,54,100,2.04
505,Mago,RU,2022-03-13 22:00:17,53.2514,140.1822,3.38,99,100,0.29
506,Kargil,IN,2022-03-13 22:00:18,34.5667,76.1,4.01,78,55,2.66
507,Maine-Soroa,NE,2022-03-13 22:00:18,13.2114,12.0241,76.26,15,100,8.84
508,Arlit,NE,2022-03-13 22:00:19,18.7369,7.3853,70.92,9,0,10.54
509,Aubenas,FR,2022-03-13 22:00:20,44.6201,4.3899,42.17,96,100,1.92
510,Barranca,PE,2022-03-13 22:00:21,-10.75,-77.7667,73.96,74,100,6.55
511,Willmar,US,2022-03-13 22:00:21,45.1219,-95.0433,40.8,65,0,6.91
512,Muisne,EC,2022-03-13 22:00:22,0.6,-80.0333,80.56,76,34,6.22
513,Dumas,US,2022-03-13 22:00:22,35.8656,-101.9732,73.54,9,0,26.46
514,Alice Springs,AU,2022-03-13 21:58:00,-23.7,133.8833,62.15,51,9,0.0
515,Salalah,OM,2022-03-13 21:58:18,17.0151,54.0924,73.63,66,80,2.71
516,Marquette,US,2022-03-13 22:00:23,46.5333,-87.6335,27.82,66,100,10.31
517,Mitchell,US,2022-03-13 21:58:23,43.7094,-98.0298,48.74,69,83,10.22
518,Emerald,AU,2022-03-13 22:00:24,-23.5333,148.1667,72.34,73,20,10.49
519,Baykit,RU,2022-03-13 22:00:25,61.67,96.37,-19.12,99,75,2.71
520,Banda Aceh,ID,2022-03-13 22:00:26,5.5577,95.3222,78.49,85,49,4.34
521,Cidreira,BR,2022-03-13 21:56:00,-30.1811,-50.2056,68.68,90,100,13.73
522,Okato,NZ,2022-03-13 22:00:28,-39.2,173.8833,64.9,66,100,5.06
523,Rockland,US,2022-03-13 22:00:15,41.1668,-74.0496,32.68,56,98,5.99
524,Birao,CF,2022-03-13 22:00:29,10.2849,22.7882,78.06,15,79,6.6
525,Verkhnevilyuysk,RU,2022-03-13 22:00:30,63.4453,120.3167,-8.72,99,100,2.3
526,Sistranda,NO,2022-03-13 22:00:30,63.7256,8.834,44.56,74,100,10.69
527,Tucurui,BR,2022-03-13 22:00:31,-3.7661,-49.6725,76.06,91,71,1.34
528,Raychikhinsk,RU,2022-03-13 22:00:31,49.7838,129.4121,-0.81,99,61,4.54
529,Nogliki,RU,2022-03-13 22:00:32,51.8333,143.1667,10.17,97,100,1.79
530,Kuito,AO,2022-03-13 22:00:33,-12.3833,16.9333,60.78,95,100,7.14
531,Tombouctou,ML,2022-03-13 22:00:33,20.0,-3.0,76.17,8,0,10.02
532,Matagami,CA,2022-03-13 22:00:34,49.7502,-77.6328,15.91,67,100,5.75
533,Ust-Nera,RU,2022-03-13 22:00:34,64.5667,143.2,-1.79,98,100,2.84
534,Klaksvik,FO,2022-03-13 22:00:35,62.2266,-6.589,43.72,93,100,25.03
535,Surab,PK,2022-03-13 22:00:35,28.4914,66.2585,64.67,34,97,5.17
536,Borogontsy,RU,2022-03-13 22:00:36,62.6683,131.1683,-11.47,100,100,0.6
537,Atasu,KZ,2022-03-13 22:00:37,48.6814,71.6433,23.41,96,100,10.85
538,Pierre,US,2022-03-13 22:00:38,44.3683,-100.351,61.05,36,100,25.99
539,Catamarca,AR,2022-03-13 22:00:39,-28.4696,-65.7852,75.78,63,66,1.01
540,Coahuayana,MX,2022-03-13 22:00:39,18.7333,-103.6833,85.32,44,1,7.36
541,Tautira,PF,2022-03-13 22:00:40,-17.7333,-149.15,80.85,75,91,8.52
542,Bad Doberan,DE,2022-03-13 22:00:41,54.1071,11.9005,44.11,41,0,14.94
543,Mentougou,CN,2022-03-13 22:00:42,39.9392,116.0917,36.54,73,19,1.66
544,Pacific Grove,US,2022-03-13 21:58:27,36.6177,-121.9166,68.22,72,69,5.99
545,Chegutu,ZW,2022-03-13 22:00:43,-18.1302,30.1407,63.55,87,18,3.71
546,Muncar,ID,2022-03-13 22:00:44,-8.4333,114.3333,76.15,90,100,2.24
547,Mackenzie,CA,2022-03-13 22:00:44,55.2999,-123.1698,21.72,92,100,5.19
548,San Jose,US,2022-03-13 21:58:34,37.3394,-121.895,70.56,48,75,18.41
549,Puerto Escondido,MX,2022-03-13 22:00:45,15.85,-97.0667,83.93,59,6,6.11
550,Bentiu,SS,2022-03-13 22:00:46,9.2333,29.8333,86.43,13,96,6.98
551,Yangambi,CD,2022-03-13 21:59:13,0.8102,24.4336,70.57,87,97,0.34
